heure_aggr,TP_s,date,heure,jour
2018-07-21 14:06:00,1097.6961245978334,2018-07-21 14:06:00,14:06,2018/07/21
2018-07-21 14:12:00,1101.7755599971667,2018-07-21 14:12:00,14:12,2018/07/21
2018-07-21 14:18:00,1105.2997619978335,2018-07-21 14:18:00,14:18,2018/07/21
2018-07-21 14:24:00,1132.3918895951665,2018-07-21 14:24:00,14:24,2018/07/21
2018-07-21 14:30:00,1283.1941627998333,2018-07-21 14:30:00,14:30,2018/07/21
2018-07-21 14:36:00,1174.6998023965,2018-07-21 14:36:00,14:36,2018/07/21
2018-07-21 14:42:00,1223.9215073998334,2018-07-21 14:42:00,14:42,2018/07/21
2018-07-21 14:48:00,1204.783867199,2018-07-21 14:48:00,14:48,2018/07/21
2018-07-21 14:54:00,1181.3339801966667,2018-07-21 14:54:00,14:54,2018/07/21
2018-07-21 15:00:00,1181.2647221969999,2018-07-21 15:00:00,15:00,2018/07/21
2018-07-21 15:06:00,1180.1914529990001,2018-07-21 15:06:00,15:06,2018/07/21
2018-07-21 15:12:00,1222.6316537975001,2018-07-21 15:12:00,15:12,2018/07/21
2018-07-21 15:18:00,1291.6981025966668,2018-07-21 15:18:00,15:18,2018/07/21
2018-07-21 15:24:00,1267.8750047985,2018-07-21 15:24:00,15:24,2018/07/21
2018-07-21 15:30:00,1311.2377745988335,2018-07-21 15:30:00,15:30,2018/07/21
2018-07-21 15:36:00,1325.9039141978333,2018-07-21 15:36:00,15:36,2018/07/21
2018-07-21 15:42:00,1328.5692779963335,2018-07-21 15:42:00,15:42,2018/07/21
2018-07-21 15:48:00,1380.9840113981666,2018-07-21 15:48:00,15:48,2018/07/21
2018-07-21 15:54:00,1376.5104035998336,2018-07-21 15:54:00,15:54,2018/07/21
2018-07-21 16:00:00,1290.542330999,2018-07-21 16:00:00,16:00,2018/07/21
2018-07-21 16:06:00,1315.1201105979999,2018-07-21 16:06:00,16:06,2018/07/21
2018-07-21 16:12:00,1240.0621325941668,2018-07-21 16:12:00,16:12,2018/07/21
2018-07-21 16:18:00,1171.4023079958333,2018-07-21 16:18:00,16:18,2018/07/21
2018-07-21 16:24:00,1096.5968909961666,2018-07-21 16:24:00,16:24,2018/07/21
2018-07-21 16:30:00,991.3868789996667,2018-07-21 16:30:00,16:30,2018/07/21
2018-07-21 16:36:00,939.2505533983334,2018-07-21 16:36:00,16:36,2018/07/21
2018-07-21 16:42:00,827.6404871946667,2018-07-21 16:42:00,16:42,2018/07/21
2018-07-21 16:48:00,786.4721075936667,2018-07-21 16:48:00,16:48,2018/07/21
2018-07-21 16:54:00,691.5305933961666,2018-07-21 16:54:00,16:54,2018/07/21
2018-07-21 17:00:00,589.0702385945001,2018-07-21 17:00:00,17:00,2018/07/21
2018-07-21 17:06:00,538.172783392,2018-07-21 17:06:00,17:06,2018/07/21
2018-07-21 17:12:00,511.7105003963334,2018-07-21 17:12:00,17:12,2018/07/21
2018-07-21 17:18:00,511.81885919399997,2018-07-21 17:18:00,17:18,2018/07/21
2018-07-21 17:24:00,499.46668499299994,2018-07-21 17:24:00,17:24,2018/07/21
2018-07-21 17:30:00,506.472248997,2018-07-21 17:30:00,17:30,2018/07/21
2018-07-21 17:36:00,475.35379139216667,2018-07-21 17:36:00,17:36,2018/07/21
2018-07-21 17:42:00,499.8854525968333,2018-07-21 17:42:00,17:42,2018/07/21
2018-07-21 17:48:00,495.75493379566666,2018-07-21 17:48:00,17:48,2018/07/21
2018-07-21 17:54:00,502.9106687965,2018-07-21 17:54:00,17:54,2018/07/21
2018-07-21 18:00:00,535.7885807943334,2018-07-21 18:00:00,18:00,2018/07/21
2018-07-21 18:06:00,511.23392819300005,2018-07-21 18:06:00,18:06,2018/07/21
2018-07-21 18:12:00,489.02812259016673,2018-07-21 18:12:00,18:12,2018/07/21
2018-07-21 18:18:00,503.24684459333326,2018-07-21 18:18:00,18:18,2018/07/21
2018-07-21 18:24:00,483.99462839550006,2018-07-21 18:24:00,18:24,2018/07/21
2018-07-21 18:30:00,485.5682927931667,2018-07-21 18:30:00,18:30,2018/07/21
2018-07-21 18:36:00,494.10560939399994,2018-07-21 18:36:00,18:36,2018/07/21
2018-07-21 18:42:00,518.834554195,2018-07-21 18:42:00,18:42,2018/07/21
2018-07-21 18:48:00,491.6671565965,2018-07-21 18:48:00,18:48,2018/07/21
2018-07-21 18:54:00,536.138624394,2018-07-21 18:54:00,18:54,2018/07/21
2018-07-21 19:00:00,490.2864509953333,2018-07-21 19:00:00,19:00,2018/07/21
2018-07-21 19:06:00,500.1074843971667,2018-07-21 19:06:00,19:06,2018/07/21
2018-07-21 19:12:00,502.30860719316667,2018-07-21 19:12:00,19:12,2018/07/21
2018-07-21 19:18:00,454.9974065971666,2018-07-21 19:18:00,19:18,2018/07/21
2018-07-21 19:24:00,482.9434781958334,2018-07-21 19:24:00,19:24,2018/07/21
2018-07-21 19:30:00,473.0371769958333,2018-07-21 19:30:00,19:30,2018/07/21
2018-07-21 19:36:00,487.0105301911667,2018-07-21 19:36:00,19:36,2018/07/21
2018-07-21 19:42:00,543.9982079948333,2018-07-21 19:42:00,19:42,2018/07/21
2018-07-21 19:48:00,511.3299125955,2018-07-21 19:48:00,19:48,2018/07/21
2018-07-21 19:54:00,479.2144511973333,2018-07-21 19:54:00,19:54,2018/07/21
2018-07-21 20:00:00,514.7994641986668,2018-07-21 20:00:00,20:00,2018/07/21
2018-07-21 20:06:00,488.182039798,2018-07-21 20:06:00,20:06,2018/07/21
2018-07-21 20:12:00,499.53908819599997,2018-07-21 20:12:00,20:12,2018/07/21
2018-07-21 20:18:00,460.36416659549997,2018-07-21 20:18:00,20:18,2018/07/21
2018-07-21 20:24:00,457.9393511985,2018-07-21 20:24:00,20:24,2018/07/21
2018-07-21 20:30:00,499.76352599583333,2018-07-21 20:30:00,20:30,2018/07/21
2018-07-21 20:36:00,467.7783659961667,2018-07-21 20:36:00,20:36,2018/07/21
2018-07-21 20:42:00,507.46847399433324,2018-07-21 20:42:00,20:42,2018/07/21
2018-07-21 20:48:00,485.4488261943333,2018-07-21 20:48:00,20:48,2018/07/21
2018-07-21 20:54:00,540.9492353953333,2018-07-21 20:54:00,20:54,2018/07/21
2018-07-21 21:00:00,495.7804673948333,2018-07-21 21:00:00,21:00,2018/07/21
2018-07-21 21:06:00,476.5160075945,2018-07-21 21:06:00,21:06,2018/07/21
2018-07-21 21:12:00,472.84894259366666,2018-07-21 21:12:00,21:12,2018/07/21
2018-07-21 21:18:00,463.3131617973333,2018-07-21 21:18:00,21:18,2018/07/21
2018-07-21 21:24:00,485.15975519600005,2018-07-21 21:24:00,21:24,2018/07/21
2018-07-21 21:30:00,479.3950475965,2018-07-21 21:30:00,21:30,2018/07/21
2018-07-21 21:36:00,464.6231555956667,2018-07-21 21:36:00,21:36,2018/07/21
2018-07-21 21:42:00,470.89421759866667,2018-07-21 21:42:00,21:42,2018/07/21
2018-07-21 21:48:00,453.8165021966667,2018-07-21 21:48:00,21:48,2018/07/21
2018-07-21 21:54:00,497.33673239399997,2018-07-21 21:54:00,21:54,2018/07/21
2018-07-21 22:00:00,533.0650721950001,2018-07-21 22:00:00,22:00,2018/07/21
2018-07-21 22:06:00,505.8747821975,2018-07-21 22:06:00,22:06,2018/07/21
2018-07-21 22:12:00,474.8749091966667,2018-07-21 22:12:00,22:12,2018/07/21
2018-07-21 22:18:00,495.16103519533334,2018-07-21 22:18:00,22:18,2018/07/21
2018-07-21 22:24:00,489.6257261933333,2018-07-21 22:24:00,22:24,2018/07/21
2018-07-21 22:30:00,474.894133191,2018-07-21 22:30:00,22:30,2018/07/21
2018-07-21 22:36:00,483.8944985915,2018-07-21 22:36:00,22:36,2018/07/21
2018-07-21 22:42:00,522.6267863885,2018-07-21 22:42:00,22:42,2018/07/21
2018-07-21 22:48:00,516.0514625896667,2018-07-21 22:48:00,22:48,2018/07/21
2018-07-21 22:54:00,459.5188235975,2018-07-21 22:54:00,22:54,2018/07/21
2018-07-21 23:00:00,480.6874379941667,2018-07-21 23:00:00,23:00,2018/07/21
2018-07-21 23:06:00,497.036861395,2018-07-21 23:06:00,23:06,2018/07/21
2018-07-21 23:12:00,478.99803359516665,2018-07-21 23:12:00,23:12,2018/07/21
2018-07-21 23:18:00,469.42385999949994,2018-07-21 23:18:00,23:18,2018/07/21
2018-07-21 23:24:00,471.527152799,2018-07-21 23:24:00,23:24,2018/07/21
2018-07-21 23:30:00,469.299657597,2018-07-21 23:30:00,23:30,2018/07/21
2018-07-21 23:36:00,480.75294059799995,2018-07-21 23:36:00,23:36,2018/07/21
2018-07-21 23:42:00,468.8835467966667,2018-07-21 23:42:00,23:42,2018/07/21
2018-07-21 23:48:00,593.7476981993333,2018-07-21 23:48:00,23:48,2018/07/21
2018-07-21 23:54:00,551.4137981990001,2018-07-21 23:54:00,23:54,2018/07/21
2018-07-28 00:00:00,503.313290994,2018-07-28 00:00:00,00:00,2018/07/28
2018-07-28 00:06:00,512.9714351948334,2018-07-28 00:06:00,00:06,2018/07/28
2018-07-28 00:12:00,505.6686449953334,2018-07-28 00:12:00,00:12,2018/07/28
2018-07-28 00:18:00,500.3771993911667,2018-07-28 00:18:00,00:18,2018/07/28
2018-07-28 00:24:00,479.351817595,2018-07-28 00:24:00,00:24,2018/07/28
2018-07-28 00:30:00,490.7975309918333,2018-07-28 00:30:00,00:30,2018/07/28
2018-07-28 00:36:00,482.15294759599993,2018-07-28 00:36:00,00:36,2018/07/28
2018-07-28 00:42:00,495.10694279650005,2018-07-28 00:42:00,00:42,2018/07/28
2018-07-28 00:48:00,515.4514613910001,2018-07-28 00:48:00,00:48,2018/07/28
2018-07-28 00:54:00,489.34905119466663,2018-07-28 00:54:00,00:54,2018/07/28
2018-07-28 01:00:00,502.4272661925,2018-07-28 01:00:00,01:00,2018/07/28
2018-07-28 01:06:00,501.22517158933334,2018-07-28 01:06:00,01:06,2018/07/28
2018-07-28 01:12:00,504.20555939466664,2018-07-28 01:12:00,01:12,2018/07/28
2018-07-28 01:18:00,532.4258177926666,2018-07-28 01:18:00,01:18,2018/07/28
2018-07-28 01:24:00,492.6607565911667,2018-07-28 01:24:00,01:24,2018/07/28
2018-07-28 01:30:00,489.28056299733333,2018-07-28 01:30:00,01:30,2018/07/28
2018-07-28 01:36:00,468.36318899733334,2018-07-28 01:36:00,01:36,2018/07/28
2018-07-28 01:42:00,458.2772327963333,2018-07-28 01:42:00,01:42,2018/07/28
2018-07-28 01:48:00,488.28116099566665,2018-07-28 01:48:00,01:48,2018/07/28
2018-07-28 01:54:00,486.2542253975,2018-07-28 01:54:00,01:54,2018/07/28
2018-07-28 02:00:00,486.7712213971667,2018-07-28 02:00:00,02:00,2018/07/28
2018-07-28 02:06:00,525.8765723925,2018-07-28 02:06:00,02:06,2018/07/28
2018-07-28 02:12:00,531.8428541943333,2018-07-28 02:12:00,02:12,2018/07/28
2018-07-28 02:18:00,513.0513095928333,2018-07-28 02:18:00,02:18,2018/07/28
2018-07-28 02:24:00,527.7478523933333,2018-07-28 02:24:00,02:24,2018/07/28
2018-07-28 02:30:00,521.8979537955,2018-07-28 02:30:00,02:30,2018/07/28
2018-07-28 02:36:00,499.53182459966666,2018-07-28 02:36:00,02:36,2018/07/28
2018-07-28 02:42:00,495.9164951996667,2018-07-28 02:42:00,02:42,2018/07/28
2018-07-28 02:48:00,489.801867592,2018-07-28 02:48:00,02:48,2018/07/28
2018-07-28 02:54:00,512.8930445965,2018-07-28 02:54:00,02:54,2018/07/28
2018-07-28 03:00:00,502.0489823925,2018-07-28 03:00:00,03:00,2018/07/28
2018-07-28 03:06:00,483.7412135936667,2018-07-28 03:06:00,03:06,2018/07/28
2018-07-28 03:12:00,508.4427155956667,2018-07-28 03:12:00,03:12,2018/07/28
2018-07-28 03:18:00,489.6257405941667,2018-07-28 03:18:00,03:18,2018/07/28
2018-07-28 03:24:00,503.21979539316663,2018-07-28 03:24:00,03:24,2018/07/28
2018-07-28 03:30:00,498.3548357951666,2018-07-28 03:30:00,03:30,2018/07/28
2018-07-28 03:36:00,517.9604171985001,2018-07-28 03:36:00,03:36,2018/07/28
2018-07-28 03:42:00,471.2280671963333,2018-07-28 03:42:00,03:42,2018/07/28
2018-07-28 03:48:00,465.40099379566664,2018-07-28 03:48:00,03:48,2018/07/28
2018-07-28 03:54:00,499.9781987938333,2018-07-28 03:54:00,03:54,2018/07/28
2018-07-28 04:00:00,517.6526633961666,2018-07-28 04:00:00,04:00,2018/07/28
2018-07-28 04:06:00,496.14115259416667,2018-07-28 04:06:00,04:06,2018/07/28
2018-07-28 04:12:00,527.1902441931667,2018-07-28 04:12:00,04:12,2018/07/28
2018-07-28 04:18:00,517.2791957926667,2018-07-28 04:18:00,04:18,2018/07/28
2018-07-28 04:24:00,524.8064087941667,2018-07-28 04:24:00,04:24,2018/07/28
2018-07-28 04:30:00,506.7514421943333,2018-07-28 04:30:00,04:30,2018/07/28
2018-07-28 04:36:00,521.2157393978333,2018-07-28 04:36:00,04:36,2018/07/28
2018-07-28 04:42:00,505.04950139550004,2018-07-28 04:42:00,04:42,2018/07/28
2018-07-28 04:48:00,486.6896759938333,2018-07-28 04:48:00,04:48,2018/07/28
2018-07-28 04:54:00,531.8297759955,2018-07-28 04:54:00,04:54,2018/07/28
2018-07-28 05:00:00,533.9667179943333,2018-07-28 05:00:00,05:00,2018/07/28
2018-07-28 05:06:00,490.72593539533335,2018-07-28 05:06:00,05:06,2018/07/28
2018-07-28 05:12:00,496.46365559816667,2018-07-28 05:12:00,05:12,2018/07/28
2018-07-28 05:18:00,514.7659301948333,2018-07-28 05:18:00,05:18,2018/07/28
2018-07-28 05:24:00,498.61089059316663,2018-07-28 05:24:00,05:24,2018/07/28
2018-07-28 05:30:00,497.4482291951667,2018-07-28 05:30:00,05:30,2018/07/28
2018-07-28 05:36:00,508.0185353945,2018-07-28 05:36:00,05:36,2018/07/28
2018-07-28 05:42:00,518.5298255949999,2018-07-28 05:42:00,05:42,2018/07/28
2018-07-28 05:48:00,520.7407445928333,2018-07-28 05:48:00,05:48,2018/07/28
2018-07-28 05:54:00,497.64484079466666,2018-07-28 05:54:00,05:54,2018/07/28
2018-07-28 06:00:00,502.8538253955,2018-07-28 06:00:00,06:00,2018/07/28
2018-07-28 06:06:00,517.0803461959999,2018-07-28 06:06:00,06:06,2018/07/28
2018-07-28 06:12:00,516.5538461953334,2018-07-28 06:12:00,06:12,2018/07/28
2018-07-28 06:18:00,489.8461235946667,2018-07-28 06:18:00,06:18,2018/07/28
2018-07-28 06:24:00,507.765851993,2018-07-28 06:24:00,06:24,2018/07/28
2018-07-28 06:30:00,500.0608427971667,2018-07-28 06:30:00,06:30,2018/07/28
2018-07-28 06:36:00,504.45224939249994,2018-07-28 06:36:00,06:36,2018/07/28
2018-07-28 06:42:00,513.7695761933334,2018-07-28 06:42:00,06:42,2018/07/28
2018-07-28 06:48:00,532.8505841974999,2018-07-28 06:48:00,06:48,2018/07/28
2018-07-28 06:54:00,545.0863217953333,2018-07-28 06:54:00,06:54,2018/07/28
2018-07-28 07:00:00,555.0358253993332,2018-07-28 07:00:00,07:00,2018/07/28
2018-07-28 07:06:00,561.4997693983333,2018-07-28 07:06:00,07:06,2018/07/28
2018-07-28 07:12:00,564.6722669978334,2018-07-28 07:12:00,07:12,2018/07/28
2018-07-28 07:18:00,556.3475081975,2018-07-28 07:18:00,07:18,2018/07/28
2018-07-28 07:24:00,571.4713985976666,2018-07-28 07:24:00,07:24,2018/07/28
2018-07-28 07:30:00,570.6993785973334,2018-07-28 07:30:00,07:30,2018/07/28
2018-07-28 07:36:00,563.2210619978333,2018-07-28 07:36:00,07:36,2018/07/28
2018-07-28 07:42:00,567.658859399,2018-07-28 07:42:00,07:42,2018/07/28
2018-07-28 07:48:00,553.7072219973332,2018-07-28 07:48:00,07:48,2018/07/28
2018-07-28 07:54:00,555.8744189961666,2018-07-28 07:54:00,07:54,2018/07/28
2018-07-28 08:00:00,546.4648997958333,2018-07-28 08:00:00,08:00,2018/07/28
2018-07-28 08:06:00,549.4916057953333,2018-07-28 08:06:00,08:06,2018/07/28
2018-07-28 08:12:00,555.0300371943333,2018-07-28 08:12:00,08:12,2018/07/28
2018-07-28 08:18:00,549.8546105966667,2018-07-28 08:18:00,08:18,2018/07/28
2018-07-28 08:24:00,539.316930597,2018-07-28 08:24:00,08:24,2018/07/28
2018-07-28 08:30:00,535.6423577961667,2018-07-28 08:30:00,08:30,2018/07/28
2018-07-28 08:36:00,580.2048881983334,2018-07-28 08:36:00,08:36,2018/07/28
2018-07-28 08:42:00,579.3857705963334,2018-07-28 08:42:00,08:42,2018/07/28
2018-07-28 08:48:00,589.5402257968334,2018-07-28 08:48:00,08:48,2018/07/28
2018-07-28 08:54:00,584.1013523968334,2018-07-28 08:54:00,08:54,2018/07/28
2018-07-28 09:00:00,607.9529243955,2018-07-28 09:00:00,09:00,2018/07/28
2018-07-28 09:06:00,597.5628809968333,2018-07-28 09:06:00,09:06,2018/07/28
2018-07-28 09:12:00,599.7425009953333,2018-07-28 09:12:00,09:12,2018/07/28
2018-07-28 09:18:00,594.8590763955,2018-07-28 09:18:00,09:18,2018/07/28
2018-07-28 09:24:00,611.9946761951667,2018-07-28 09:24:00,09:24,2018/07/28
2018-07-28 09:30:00,634.9810409956666,2018-07-28 09:30:00,09:30,2018/07/28
2018-07-28 09:36:00,667.8107531956666,2018-07-28 09:36:00,09:36,2018/07/28
2018-07-28 09:42:00,733.6402523976667,2018-07-28 09:42:00,09:42,2018/07/28
2018-07-28 09:48:00,818.4674357976668,2018-07-28 09:48:00,09:48,2018/07/28
2018-07-28 09:54:00,841.8183929973333,2018-07-28 09:54:00,09:54,2018/07/28
2018-07-28 10:00:00,897.2169209970001,2018-07-28 10:00:00,10:00,2018/07/28
2018-07-28 10:06:00,982.8440819988333,2018-07-28 10:06:00,10:06,2018/07/28
2018-07-28 10:12:00,1085.8044071983334,2018-07-28 10:12:00,10:12,2018/07/28
2018-07-28 10:18:00,1087.8918125963332,2018-07-28 10:18:00,10:18,2018/07/28
2018-07-28 10:24:00,1109.6164613981666,2018-07-28 10:24:00,10:24,2018/07/28
2018-07-28 10:30:00,1173.4791473981666,2018-07-28 10:30:00,10:30,2018/07/28
2018-07-28 10:36:00,1245.8000183966667,2018-07-28 10:36:00,10:36,2018/07/28
2018-07-28 10:42:00,1220.9177699966665,2018-07-28 10:42:00,10:42,2018/07/28
2018-07-28 10:48:00,1295.6998427985002,2018-07-28 10:48:00,10:48,2018/07/28
2018-07-28 10:54:00,1274.391497999,2018-07-28 10:54:00,10:54,2018/07/28
2018-07-28 11:00:00,1339.5929651993333,2018-07-28 11:00:00,11:00,2018/07/28
2018-07-28 11:06:00,1357.2973278000002,2018-07-28 11:06:00,11:06,2018/07/28
2018-07-28 11:12:00,1330.5969359988333,2018-07-28 11:12:00,11:12,2018/07/28
2018-07-28 11:18:00,1251.0344231985,2018-07-28 11:18:00,11:18,2018/07/28
2018-07-28 11:24:00,1241.8172381978334,2018-07-28 11:24:00,11:24,2018/07/28
2018-07-28 11:30:00,1229.7704531966665,2018-07-28 11:30:00,11:30,2018/07/28
2018-07-28 11:36:00,1306.0020539978332,2018-07-28 11:36:00,11:36,2018/07/28
2018-07-28 11:42:00,1446.8390831979998,2018-07-28 11:42:00,11:42,2018/07/28
2018-07-28 11:48:00,1523.7917177968332,2018-07-28 11:48:00,11:48,2018/07/28
2018-07-28 11:54:00,1498.035666598,2018-07-28 11:54:00,11:54,2018/07/28
2018-07-28 12:00:00,1566.7976171998334,2018-07-28 12:00:00,12:00,2018/07/28
2018-07-28 12:06:00,1398.7719839986667,2018-07-28 12:06:00,12:06,2018/07/28
2018-07-28 12:12:00,1352.2462115965,2018-07-28 12:12:00,12:12,2018/07/28
2018-07-28 12:18:00,1387.8976721965,2018-07-28 12:18:00,12:18,2018/07/28
2018-07-28 12:24:00,1241.2872899953334,2018-07-28 12:24:00,12:24,2018/07/28
2018-07-28 12:30:00,1269.821849398,2018-07-28 12:30:00,12:30,2018/07/28
2018-07-28 12:36:00,1301.9322245976666,2018-07-28 12:36:00,12:36,2018/07/28
2018-07-28 12:42:00,1266.9382997983332,2018-07-28 12:42:00,12:42,2018/07/28
2018-07-28 12:48:00,1181.0879723963333,2018-07-28 12:48:00,12:48,2018/07/28
2018-07-28 12:54:00,1194.392245797,2018-07-28 12:54:00,12:54,2018/07/28
2018-07-28 13:00:00,1236.7381739985,2018-07-28 13:00:00,13:00,2018/07/28
2018-07-28 13:06:00,1386.522933598333,2018-07-28 13:06:00,13:06,2018/07/28
2018-07-28 13:12:00,1457.4014988000001,2018-07-28 13:12:00,13:12,2018/07/28
2018-07-28 13:18:00,1391.4859355990002,2018-07-28 13:18:00,13:18,2018/07/28
2018-07-28 13:24:00,1414.8535835998334,2018-07-28 13:24:00,13:24,2018/07/28
2018-07-28 13:30:00,1606.5267425989998,2018-07-28 13:30:00,13:30,2018/07/28
2018-07-28 13:36:00,1547.8703561991667,2018-07-28 13:36:00,13:36,2018/07/28
2018-07-28 13:42:00,1487.2863185993335,2018-07-28 13:42:00,13:42,2018/07/28
2018-07-28 13:48:00,1537.9677407985,2018-07-28 13:48:00,13:48,2018/07/28
2018-07-28 13:54:00,1473.939523198,2018-07-28 13:54:00,13:54,2018/07/28
2018-07-28 14:00:00,1491.7890005974998,2018-07-28 14:00:00,14:00,2018/07/28
2018-07-28 14:06:00,1435.7257649955,2018-07-28 14:06:00,14:06,2018/07/28
2018-07-28 14:12:00,1433.4199793988334,2018-07-28 14:12:00,14:12,2018/07/28
2018-07-28 14:18:00,1491.2585033985,2018-07-28 14:18:00,14:18,2018/07/28
2018-07-28 14:24:00,1638.4309967991667,2018-07-28 14:24:00,14:24,2018/07/28
2018-07-28 14:30:00,1652.2574207978332,2018-07-28 14:30:00,14:30,2018/07/28
2018-07-28 14:36:00,1695.348373197,2018-07-28 14:36:00,14:36,2018/07/28
2018-07-28 14:42:00,1700.787969597667,2018-07-28 14:42:00,14:42,2018/07/28
2018-07-28 14:48:00,1677.5294159998332,2018-07-28 14:48:00,14:48,2018/07/28
2018-07-28 14:54:00,1643.4160409991666,2018-07-28 14:54:00,14:54,2018/07/28
2018-07-28 15:00:00,1679.2021871986665,2018-07-28 15:00:00,15:00,2018/07/28
2018-07-28 15:06:00,1688.0546645981665,2018-07-28 15:06:00,15:06,2018/07/28
2018-07-28 15:12:00,1791.204143999,2018-07-28 15:12:00,15:12,2018/07/28
2018-07-28 15:18:00,1796.6960676,2018-07-28 15:18:00,15:18,2018/07/28
2018-07-28 15:24:00,1938.5564465999998,2018-07-28 15:24:00,15:24,2018/07/28
2018-07-28 15:30:00,1828.9065059984998,2018-07-28 15:30:00,15:30,2018/07/28
2018-07-28 15:36:00,1780.8674105988332,2018-07-28 15:36:00,15:36,2018/07/28
2018-07-28 15:42:00,1680.0779195993334,2018-07-28 15:42:00,15:42,2018/07/28
2018-07-28 15:48:00,1776.952249198667,2018-07-28 15:48:00,15:48,2018/07/28
2018-07-28 15:54:00,1848.6455393999997,2018-07-28 15:54:00,15:54,2018/07/28
2018-07-28 16:00:00,1908.128771398,2018-07-28 16:00:00,16:00,2018/07/28
2018-07-28 16:06:00,1771.9414697968332,2018-07-28 16:06:00,16:06,2018/07/28
2018-07-28 16:12:00,1737.1086821958334,2018-07-28 16:12:00,16:12,2018/07/28
2018-07-28 16:18:00,1662.5066333976665,2018-07-28 16:18:00,16:18,2018/07/28
2018-07-28 16:24:00,1638.3427445973332,2018-07-28 16:24:00,16:24,2018/07/28
2018-07-28 16:30:00,1536.8516615996666,2018-07-28 16:30:00,16:30,2018/07/28
2018-07-28 16:36:00,1479.5428025995,2018-07-28 16:36:00,16:36,2018/07/28
2018-07-28 16:42:00,1492.4425163978333,2018-07-28 16:42:00,16:42,2018/07/28
2018-07-28 16:48:00,1340.5444373955002,2018-07-28 16:48:00,16:48,2018/07/28
2018-07-28 16:54:00,1221.0957569959999,2018-07-28 16:54:00,16:54,2018/07/28
2018-07-28 17:00:00,1149.6177515968332,2018-07-28 17:00:00,17:00,2018/07/28
2018-07-28 17:06:00,1016.0698925973333,2018-07-28 17:06:00,17:06,2018/07/28
2018-07-28 17:12:00,907.1493641941667,2018-07-28 17:12:00,17:12,2018/07/28
2018-07-28 17:18:00,739.8554069963334,2018-07-28 17:18:00,17:18,2018/07/28
2018-07-28 17:24:00,606.3887627954999,2018-07-28 17:24:00,17:24,2018/07/28
2018-07-28 17:30:00,504.2893265968334,2018-07-28 17:30:00,17:30,2018/07/28
2018-07-28 17:36:00,502.6035647983333,2018-07-28 17:36:00,17:36,2018/07/28
2018-07-28 17:42:00,500.52366299466667,2018-07-28 17:42:00,17:42,2018/07/28
2018-07-28 17:48:00,527.1853961963334,2018-07-28 17:48:00,17:48,2018/07/28
2018-07-28 17:54:00,506.2083809911667,2018-07-28 17:54:00,17:54,2018/07/28
2018-07-28 18:00:00,499.0409495943333,2018-07-28 18:00:00,18:00,2018/07/28
2018-07-28 18:06:00,485.31383099133336,2018-07-28 18:06:00,18:06,2018/07/28
2018-07-28 18:12:00,496.28509139499994,2018-07-28 18:12:00,18:12,2018/07/28
2018-07-28 18:18:00,489.5183315944999,2018-07-28 18:18:00,18:18,2018/07/28
2018-07-28 18:24:00,488.1497831916667,2018-07-28 18:24:00,18:24,2018/07/28
2018-07-28 18:30:00,467.0949347935,2018-07-28 18:30:00,18:30,2018/07/28
2018-07-28 18:36:00,472.0096745975,2018-07-28 18:36:00,18:36,2018/07/28
2018-07-28 18:42:00,490.24552079566666,2018-07-28 18:42:00,18:42,2018/07/28
2018-07-28 18:48:00,498.9993899963334,2018-07-28 18:48:00,18:48,2018/07/28
2018-07-28 18:54:00,495.59671559183334,2018-07-28 18:54:00,18:54,2018/07/28
2018-07-28 19:00:00,501.7817321951666,2018-07-28 19:00:00,19:00,2018/07/28
2018-07-28 19:06:00,497.2971581951667,2018-07-28 19:06:00,19:06,2018/07/28
2018-07-28 19:12:00,501.5496311941666,2018-07-28 19:12:00,19:12,2018/07/28
2018-07-28 19:18:00,488.1531743963333,2018-07-28 19:18:00,19:18,2018/07/28
2018-07-28 19:24:00,488.70338759866655,2018-07-28 19:24:00,19:24,2018/07/28
2018-07-28 19:30:00,505.46023139766663,2018-07-28 19:30:00,19:30,2018/07/28
2018-07-28 19:36:00,551.6162111975001,2018-07-28 19:36:00,19:36,2018/07/28
2018-07-28 19:42:00,507.5826047953333,2018-07-28 19:42:00,19:42,2018/07/28
2018-07-28 19:48:00,482.52749939333336,2018-07-28 19:48:00,19:48,2018/07/28
2018-07-28 19:54:00,489.3193661945,2018-07-28 19:54:00,19:54,2018/07/28
2018-07-28 20:00:00,484.51482359466655,2018-07-28 20:00:00,20:00,2018/07/28
2018-07-28 20:06:00,484.49740139666665,2018-07-28 20:06:00,20:06,2018/07/28
2018-07-28 20:12:00,552.5710391951666,2018-07-28 20:12:00,20:12,2018/07/28
2018-07-28 20:18:00,564.4854977951667,2018-07-28 20:18:00,20:18,2018/07/28
2018-07-28 20:24:00,442.15537559650005,2018-07-28 20:24:00,20:24,2018/07/28
2018-07-28 20:30:00,438.23206919833336,2018-07-28 20:30:00,20:30,2018/07/28
2018-07-28 20:36:00,496.34492939449996,2018-07-28 20:36:00,20:36,2018/07/28
2018-07-28 20:42:00,506.39140380000003,2018-07-28 20:42:00,20:42,2018/07/28
2018-07-28 20:48:00,477.0109589968333,2018-07-28 20:48:00,20:48,2018/07/28
2018-07-28 20:54:00,469.2947927938333,2018-07-28 20:54:00,20:54,2018/07/28
2018-07-28 21:00:00,494.80634339166664,2018-07-28 21:00:00,21:00,2018/07/28
